0.000000	0.1630082812
1.000000	0.1297882812
2.000000	0.0987278906
3.000000	0.0714548437
4.000000	0.0484180469
5.000000	0.0303220312
6.000000	0.0170436719
7.000000	0.0085089844
8.000000	0.0036546094
9.000000	0.0012785937
10.000000	0.0003514844
11.000000	0.0000730469
